,url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),Result_v1
1826,25,0,4,12,0,3,2.5,0,13,13,3,0,0,5,0,0,0,0,0,0,0,1,3.917837797,8,13,0,0,1,21,0,0,62,1,1,1,123,0,18,1,0,11,0,0,benign
1827,26,0,3,9,8,6,5,1,17,17,3,0,0,3,0,0,0,0,0,0,0,0,4.020926316,17,3,0,0,0,17,0,0,19,1,1,0,42,0,8,4,0,7,0,0,benign
1828,17,0,3,0,0,10,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.86346519,17,0,0,0,0,6,0,0,44,1,1,2,24,0,7,6,0,15,0,0,benign
1829,85,0,3,72,60,5,3.666666667,1,13,13,2,2,0,5,0,0,0,4,0,0,0,0,4.819811213,45,12,0,0,0,24,0,0,358,1,1,1,514,0,205,1,0,92,0,0,benign
1830,28,0,3,11,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,4.127986807,22,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
1831,32,0,3,15,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,4.065311532,23,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
1832,22,0,4,0,0,8,4.75,1,22,22,3,0,0,2,0,0,0,0,0,0,0,0,4.047299098,15,0,0,0,0,21,0,0,632,1,1,1,428,0,350,4,0,135,0,0,benign
1833,6,0,2,0,0,3,2.5,1,6,6,1,0,0,2,0,0,0,0,0,0,0,0,3.324862958,8,0,0,0,0,12,0,0,314,1,1,0,121,0,59,0,0,10,0,0,benign
1834,30,0,2,9,0,17,10,1,21,21,1,0,0,5,0,0,0,0,0,0,0,0,4.131769501,16,6,0,0,0,21,0,0,4,1,1,1,19,0,7,1,0,1,0,0,benign
1835,20,0,3,0,0,13,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,3.923251797,18,0,0,0,4,37,0,0,238,1,1,1,34,0,81,5,0,23,0,0,benign
1836,13,0,2,0,0,9,6,1,13,13,1,0,0,2,0,0,0,0,0,0,0,0,3.921928095,12,3,0,0,0,19,0,0,31,1,1,1,210,0,37,1,0,30,0,0,benign
1837,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,4.13366069,14,3,0,0,1,6,0,0,60,1,1,2,19,1,4,3,0,8,0,0,benign
1838,55,0,2,48,0,4,3,1,7,7,1,0,0,5,4,0,0,0,0,0,0,0,4.15136217,38,0,0,0,1,7,0,0,57,1,1,1,65,0,14,4,0,8,0,0,benign
1839,19,0,3,6,5,5,3.666666667,1,13,13,2,0,0,3,0,0,0,0,0,0,0,0,3.950063756,14,1,0,0,0,6,0,0,38,1,1,1,18,0,6,9,0,4,0,0,benign
1840,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,4.053508855,16,2,0,0,0,13,0,0,95,0,1,1,62,0,12,2,0,19,0,0,benign
1841,49,0,3,38,0,3,3,1,11,11,2,0,0,4,1,0,0,0,0,0,0,0,4.295372164,28,1,0,0,0,21,0,0,139,1,1,1,132,0,113,12,0,54,0,0,benign
1842,11,0,2,0,0,7,5,1,11,11,1,0,0,2,0,0,0,0,0,0,0,0,3.683542362,10,0,0,0,0,2,0,0,22,1,1,0,151,0,5,0,0,50,0,0,benign
1843,26,1,2,0,0,22,12.5,1,26,26,1,0,0,2,1,0,0,0,0,0,0,0,3.922589574,18,0,0,0,1,22,0,0,98,1,1,1,51,2,31,1,0,24,0,0,benign
1844,81,0,3,67,0,6,4,1,14,14,2,0,0,4,10,0,0,0,0,0,0,0,4.316978977,48,0,0,0,1,20,0,0,82,1,1,2,145,0,7,14,0,8,0,0,benign
1845,80,0,4,66,61,6,2.75,1,14,14,4,3,0,4,0,0,0,4,0,0,0,0,4.878084852,42,11,0,0,2,33,0,0,38,1,1,4,545,0,77,5,0,31,0,0,benign
1846,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,4.05366069,14,1,0,0,0,13,0,0,95,0,1,1,62,0,12,2,0,19,0,0,benign
1847,430,0,2,419,395,7,5,0,11,11,8,3,0,6,0,0,0,28,0,0,0,0,3.675835005,112,246,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1848,18,2,2,0,0,14,8.5,1,18,18,1,0,0,2,2,0,0,0,0,0,0,0,4.05366069,14,0,0,0,0,36,0,0,60,1,2,1,200,0,32,2,0,81,0,0,benign
1849,20,0,3,0,0,12,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,4.106377317,17,0,0,0,0,3,0,0,49,1,1,1,73,0,23,8,0,25,0,0,benign
1850,18,0,3,0,0,8,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,3.78346519,15,1,0,0,0,4,0,0,24,1,1,1,31,0,2,2,0,3,0,0,benign
1851,135,0,2,120,113,11,7,1,15,15,2,2,0,4,0,0,0,16,0,0,0,0,4.728586388,67,29,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
1852,42,0,4,26,7,6,3.25,1,16,16,4,0,0,5,1,0,0,0,0,0,0,0,4.326558508,24,6,0,0,0,26,0,0,67,1,1,3,38,0,10,4,0,13,0,0,benign
1853,41,0,4,20,0,9,4.5,1,21,21,3,0,0,5,0,0,0,0,0,0,0,0,4.053414059,24,0,0,0,0,0,0,0,5,1,1,0,27,0,0,0,0,2,0,0,benign
1854,23,1,3,0,0,11,7,1,23,23,2,0,0,2,1,0,0,0,0,0,0,0,4.106890596,15,0,0,0,0,8,0,0,261,1,1,2,123,0,45,7,0,203,0,0,benign
1855,31,0,3,13,12,7,5.333333333,1,18,18,2,0,0,3,0,0,0,2,0,0,0,0,4.378991987,15,6,0,0,0,16,0,0,361,1,1,4,294,6,147,33,0,26,0,0,benign
1856,36,0,3,18,10,12,5.333333333,1,18,18,3,0,0,4,0,0,0,0,0,0,0,0,4.332786848,21,5,0,0,0,17,0,0,38,1,1,0,71,0,24,0,0,10,0,0,benign
1857,16,0,4,0,0,5,3.25,1,16,16,3,0,0,2,0,0,0,0,0,0,0,0,3.803508855,15,0,0,0,0,12,0,0,9,1,1,0,1,0,2,2,0,1,0,0,benign
1858,43,0,2,31,0,8,5.5,1,12,12,1,0,0,6,3,0,0,0,0,0,0,0,4.33617463,22,6,0,0,1,82,0,0,406,1,1,2,70,1,26,3,0,5,0,0,benign
1859,17,1,3,0,0,10,5,1,17,17,2,0,0,2,1,0,0,0,0,0,0,0,3.970175521,14,0,0,0,0,0,0,0,1,1,1,0,18,0,3,0,0,22,0,0,benign
1860,34,0,3,15,0,11,5.666666667,1,19,19,2,0,0,5,0,0,0,0,0,0,0,0,4.08586992,21,0,0,0,0,3,0,0,84,1,1,0,120,0,35,1,0,36,0,0,benign
1861,164,0,3,148,0,9,4.666666667,1,16,16,2,0,0,7,18,0,0,0,0,0,0,0,4.476579859,87,12,0,0,0,3,0,0,32,1,1,4,28,1,12,13,0,9,0,0,benign
1862,21,0,3,0,0,9,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,3.994680368,16,1,0,0,0,15,0,0,72,1,1,1,61,0,5,4,0,13,0,0,benign
1863,19,0,3,0,0,9,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,4.085055103,13,3,0,0,0,11,0,0,91,1,1,0,149,0,50,0,0,6,0,0,benign
1864,24,0,3,7,0,6,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.962103165,20,0,0,0,0,9,0,0,17,1,1,0,16,0,8,1,0,10,0,0,benign
1865,24,1,3,0,0,11,7.333333333,1,24,24,2,0,0,2,1,0,0,0,0,0,0,0,4.220167681,17,0,0,0,0,8,0,0,265,1,1,2,123,0,44,7,0,197,0,0,benign
1866,27,0,4,13,12,3,2.75,0,14,14,4,0,0,3,1,0,0,0,0,0,0,1,3.925410635,12,11,0,0,0,13,0,0,5,1,1,1,4,0,1,6,0,0,0,0,benign
1867,55,0,3,35,8,8,6,1,20,20,3,0,0,6,0,0,0,0,0,0,0,0,4.38322711,29,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
1868,164,0,4,150,124,4,2.75,0,14,14,4,4,0,6,0,0,0,14,0,0,0,0,4.872724373,74,32,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,3,0,0,benign
1869,24,0,3,7,0,6,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.784368488,15,0,0,0,0,15,0,0,35,1,1,2,34,0,5,4,0,0,0,0,benign
1870,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,3.97366069,16,1,0,0,0,14,0,0,310,1,1,1,114,0,28,2,0,59,0,0,benign
1871,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.720175521,15,2,0,0,0,12,0,0,118,1,1,1,34,0,46,1,0,16,0,0,benign
1872,31,0,4,0,0,10,7,1,31,31,3,0,0,2,0,0,0,0,0,0,0,0,4.155565013,20,0,0,0,0,13,0,0,2087,1,1,1,1315,0,1108,34,0,104,0,0,benign
1873,16,0,3,0,0,8,4.666666667,1,16,16,2,0,0,2,0,0,0,0,0,0,0,0,3.849223912,14,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
1874,40,0,3,23,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.418757405,16,18,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
1875,19,0,3,0,0,8,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,3.854285872,15,0,0,0,0,10,0,0,136,1,2,0,93,0,245,0,0,37,0,0,benign
1876,17,0,3,0,0,6,5,0,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.970175521,12,1,0,0,0,9,0,0,26,1,1,0,24,0,13,1,0,19,0,0,benign
1877,72,0,3,50,0,14,6.666666667,1,22,22,2,0,0,6,4,0,0,0,0,0,0,0,4.264962579,46,1,0,0,1,34,0,0,209,1,1,2,128,5,123,2,0,22,0,0,benign
1878,14,0,2,0,0,11,6.5,1,14,14,1,0,0,2,0,0,0,0,0,0,0,0,3.477175233,14,0,0,0,0,11,0,0,161,1,1,1,37,0,16,1,0,12,0,0,benign
1879,65,0,4,49,43,6,3.25,1,16,16,4,1,0,4,0,0,0,4,0,0,0,0,4.538203565,37,10,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
1880,140,0,3,126,121,6,4,1,14,14,3,4,0,4,0,0,0,16,0,0,0,0,4.716080978,53,41,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,benign
1881,29,0,3,17,0,5,3.333333333,1,12,12,2,0,0,5,0,0,0,0,0,0,0,0,3.980157597,15,7,0,0,0,14,0,0,32,1,1,0,91,0,9,0,0,13,0,0,benign
1882,123,0,3,109,46,7,4,1,14,14,8,4,0,8,0,0,0,4,0,0,0,0,4.601649311,70,8,0,0,0,9,0,0,36,1,1,0,17,0,4,0,0,4,0,0,benign
1883,39,0,3,22,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.109564448,24,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
1884,19,0,4,3,0,6,3.25,1,16,16,3,0,0,4,0,0,0,0,0,0,0,0,3.719294526,15,0,0,0,0,10,0,0,40,1,1,0,64,0,5,0,0,19,0,0,benign
1885,39,0,3,20,0,8,5.666666667,1,19,19,2,0,0,4,0,0,0,0,0,0,0,0,4.145647217,29,2,0,0,0,17,1,1,60,1,1,0,130,0,8,0,0,16,0,0,benign
1886,193,0,2,179,150,10,6.5,1,14,14,2,0,0,5,0,0,0,18,0,0,0,0,4.837462386,90,40,0,0,0,22,0,0,61,1,1,0,71,0,29,2,0,6,0,0,benign
1887,28,0,4,0,0,10,6.25,1,28,28,3,0,0,2,0,0,0,0,0,0,0,0,4.050013374,19,0,0,0,0,13,0,0,2087,1,1,1,1315,0,1108,34,0,104,0,0,benign
1888,40,2,3,0,0,30,12.66666667,0,40,40,2,0,0,2,2,0,0,0,0,0,0,0,4.256300554,27,0,0,0,0,4,0,0,24,1,1,1,57,0,2,2,0,3,0,0,benign
1889,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.918295834,12,3,0,0,0,8,0,0,103,1,1,0,77,0,8,0,0,19,0,0,benign
1890,64,0,3,50,0,7,4,1,14,14,3,0,0,4,3,0,0,2,0,0,0,0,4.730359161,43,2,0,0,1,4,0,0,51,1,1,2,59,0,14,9,0,10,0,0,benign
1891,18,0,4,0,0,6,3.75,0,18,15,3,0,0,2,0,0,0,0,0,0,0,1,3.54346519,4,14,0,0,0,1,0,1,2,1,1,0,3,0,0,3,0,2,0,0,benign
1892,24,0,3,0,0,17,7.333333333,1,24,24,2,0,0,2,0,0,0,0,0,0,0,0,3.873235826,19,0,0,0,1,22,0,0,98,1,1,1,51,2,31,1,0,24,0,0,benign
1893,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.636842188,13,1,0,0,0,15,0,0,67,1,1,2,51,0,8,4,0,16,0,0,benign
1894,27,1,4,11,0,6,3.25,1,16,16,3,0,0,4,1,0,0,0,0,0,0,0,3.935727659,20,0,0,0,1,14,0,0,149,1,1,1,131,0,27,4,0,15,0,0,benign
1895,37,0,3,0,0,22,11.66666667,1,37,37,2,0,0,2,0,0,0,0,0,0,0,0,4.296865596,29,0,0,0,0,27,0,0,69,1,1,1,101,0,24,1,0,18,0,10,benign
1896,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,4.084962501,14,1,0,0,0,15,0,0,67,1,1,2,51,0,8,4,0,16,0,0,benign
1897,17,0,2,0,0,13,8,1,17,17,1,0,0,2,0,0,0,0,0,0,0,0,3.57366069,15,0,0,0,0,29,0,0,596,1,1,2,319,0,177,13,0,67,0,0,benign
1898,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.970175521,16,1,0,0,0,14,0,0,310,1,1,1,114,0,28,2,0,59,0,0,benign
1899,16,0,3,0,0,9,4.666666667,1,16,16,2,0,0,2,0,0,0,0,0,0,0,0,3.882045108,13,0,0,0,0,21,0,0,311,1,1,1,204,0,0,7,0,42,0,0,benign
1900,18,0,3,0,0,10,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,3.559079571,9,10,0,0,0,7,0,0,214,1,1,0,216,0,24,0,0,46,0,0,benign
1901,14,0,3,0,0,5,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.913977073,12,0,0,0,0,2,0,0,17,1,1,1,33,0,5,2,0,5,0,0,benign
1902,17,0,3,0,0,6,5,0,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.918295834,16,0,0,0,0,9,0,0,26,1,1,0,24,0,13,1,0,19,0,0,benign
1903,17,0,4,0,0,5,3.5,0,17,14,3,0,0,2,0,0,0,0,0,0,0,1,3.605388542,4,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,benign
1904,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.803508855,16,2,0,0,0,21,0,0,211,1,1,2,69,0,38,2,0,25,0,0,benign
1905,13,0,3,0,0,5,3.666666667,0,13,13,2,0,0,2,0,0,0,0,0,0,0,0,3.58418372,12,0,0,0,1,11,0,0,429,1,1,0,7,0,13,0,0,166,1,0,benign
1906,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.33516122,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1907,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,3.89366069,14,0,0,0,0,15,0,0,67,1,1,2,51,0,8,4,0,16,0,0,benign
1908,25,0,4,11,0,3,2.75,0,14,14,3,0,0,4,0,0,0,0,0,0,0,1,3.674800876,10,11,0,0,0,4,0,0,29,1,1,0,28,0,2,0,0,3,0,0,benign
1909,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,4.053508855,14,2,0,0,1,6,0,0,249,1,1,3,162,0,32,13,0,23,0,0,benign
1910,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.886842188,15,0,0,0,0,21,0,0,211,1,1,2,69,0,38,2,0,25,0,0,benign
1911,34,0,3,13,9,13,6.333333333,1,21,21,3,0,0,4,0,0,0,0,0,0,0,0,3.817580149,24,0,0,0,1,13,0,0,158,1,1,1,189,0,84,23,0,17,0,0,benign
1912,12,0,3,0,0,4,3.333333333,1,12,12,2,0,0,2,0,0,0,0,0,0,0,0,3.646439345,12,0,0,0,1,9,0,0,140,1,1,1,234,1,407,8,0,93,0,0,benign
1913,22,0,3,0,0,12,6.666666667,1,22,22,2,0,0,2,0,0,0,0,0,0,0,0,4.073329702,16,3,0,0,0,11,0,0,104,1,1,0,216,0,83,0,0,19,0,0,benign
1914,30,0,3,13,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.063202513,21,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
1915,147,0,3,132,123,7,4.333333333,1,15,15,3,3,0,5,0,0,0,16,0,0,0,0,4.708676948,65,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
1916,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.918295834,14,2,0,0,0,8,0,0,103,1,1,0,77,0,8,0,0,19,0,0,benign
1917,19,0,3,0,0,11,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,3.930270372,16,0,0,0,1,31,0,0,249,1,1,3,272,0,100,4,0,79,0,0,benign
1918,23,0,3,13,0,3,2.666666667,1,10,10,2,0,0,5,0,0,0,0,0,0,0,0,3.91990258,15,1,0,0,0,0,0,0,3,1,1,0,6,1,0,0,0,0,0,0,benign
1919,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.886842188,13,2,0,0,0,12,0,0,118,1,1,1,34,0,46,1,0,16,0,0,benign
1920,19,0,3,0,0,11,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,4.056020968,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1921,320,0,2,313,29,4,3,1,7,7,2,1,0,8,0,0,0,54,0,0,0,0,4.161333687,78,147,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,benign
1922,36,0,4,17,0,9,4,1,19,19,3,0,0,4,2,0,0,0,0,0,0,0,4.265583323,21,1,0,0,1,42,0,0,261,1,1,2,210,0,113,13,0,48,0,0,benign
1923,42,1,2,27,26,12,7,1,15,15,1,1,0,3,1,0,0,2,0,0,0,0,4.833798364,24,10,0,0,0,2,0,0,24,1,1,0,5,0,1,1,0,5,0,0,benign
1924,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.970175521,15,1,0,0,0,12,0,0,118,1,1,1,34,0,46,1,0,16,0,0,benign
1925,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.636842188,16,0,0,0,0,15,0,0,59,1,1,0,36,0,9,2,0,16,0,0,benign
1926,29,0,4,12,11,7,3.5,0,17,12,4,0,0,3,0,0,0,0,0,0,0,1,4.10701771,12,13,0,1,0,3,0,0,12,1,1,1,0,0,0,7,0,1,0,0,benign
1927,14,0,3,0,0,5,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.784941827,8,7,0,0,0,11,0,0,91,1,1,0,150,0,51,0,0,6,0,0,benign
1928,21,0,3,0,0,13,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,4.039148672,16,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign
1929,15,0,2,0,0,11,7,1,15,15,1,0,0,2,0,0,0,0,0,0,0,0,3.675310869,14,0,0,0,0,5,0,0,42,1,1,0,33,0,10,0,0,2,0,0,benign
1930,30,0,4,0,0,10,6.75,1,30,30,3,0,0,2,0,0,0,0,0,0,0,0,4.154870933,20,0,0,0,0,13,0,0,2087,1,1,1,1315,0,1108,34,0,104,0,0,benign
1931,15,0,4,0,0,5,3,1,15,15,3,0,0,2,0,0,0,0,0,0,0,0,3.572623664,12,0,0,0,0,17,0,0,62,1,1,0,81,0,10,0,0,25,0,0,benign
1932,35,0,2,10,0,21,12,1,25,25,1,0,0,4,1,0,0,0,0,0,0,0,4.173373988,23,0,0,0,0,49,0,0,63,1,1,3,56,0,28,6,0,11,0,0,benign
1933,97,0,3,80,18,7,5,1,17,17,4,0,0,9,0,0,0,1,0,0,0,0,4.820256488,33,42,0,0,0,5,0,0,12,1,1,1,3,0,4,4,0,7,0,0,benign
1934,14,0,2,0,0,10,6.5,1,14,14,1,0,0,2,0,0,0,0,0,0,0,0,3.332095399,12,0,0,0,0,12,0,0,16,1,1,0,16,0,17,1,0,3,0,0,benign
1935,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,4.168295834,15,2,0,0,0,15,0,0,67,1,1,2,51,0,8,4,0,16,0,0,benign
1936,34,0,4,9,0,15,5.5,1,25,25,3,0,0,4,0,0,0,0,0,0,0,0,4.270426578,22,0,0,0,1,61,0,0,65,1,1,2,102,0,14,13,0,24,0,0,benign
1937,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,4.084962501,13,0,0,0,1,6,0,0,249,1,1,3,162,0,32,13,0,23,0,0,benign
1938,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.886842188,15,0,0,0,0,9,0,0,26,1,1,0,24,0,13,1,0,19,0,0,benign
1939,32,0,2,22,1,6,4.5,1,10,10,1,0,0,6,0,0,0,0,0,0,0,0,3.782089642,14,8,0,0,0,17,0,0,193,1,1,2,98,0,157,2,0,33,0,0,benign
1940,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.938721876,14,1,0,0,0,12,0,0,118,1,1,1,34,0,46,1,0,16,0,0,benign
1941,25,1,3,7,0,10,5.333333333,1,18,18,2,0,0,4,1,0,0,0,0,0,0,0,3.980169408,17,0,0,0,2,16,0,0,91,1,1,2,101,0,48,23,0,29,0,0,benign
1942,17,0,2,0,0,13,8,1,17,17,1,0,0,2,0,0,0,0,0,0,0,0,3.834962501,15,0,0,0,0,20,0,0,18,1,1,0,9,0,2,0,0,1,0,0,benign
1943,20,1,3,0,0,10,6,1,20,20,2,0,0,2,1,0,0,0,0,0,0,0,3.732308225,15,0,0,0,0,4,0,0,24,1,1,1,24,0,2,2,0,3,0,0,benign
1944,12,0,2,0,0,9,5.5,1,12,12,1,0,0,2,0,0,0,0,0,0,0,0,3.921928095,13,0,0,0,1,6,0,0,36,1,1,0,27,1,4,0,0,20,0,0,benign
1945,21,0,3,0,0,13,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,3.88333746,20,0,0,0,0,48,0,0,543,1,1,4,224,7,122,4,0,51,0,0,benign
1946,27,0,4,0,0,10,6,1,27,27,3,0,0,2,0,0,0,0,0,0,0,0,3.797042165,17,0,0,0,0,13,0,0,2087,1,1,1,1315,0,1108,34,0,104,0,0,benign
1947,25,0,3,0,0,10,7.666666667,1,25,25,2,0,0,2,0,0,0,0,0,0,0,0,3.738608501,17,0,0,0,1,7,0,0,45,1,1,1,31,0,15,2,0,3,0,0,benign
1948,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.772055209,15,1,0,0,0,21,0,0,211,1,1,2,69,0,38,2,0,25,0,0,benign
1949,431,0,2,424,53,4,3,1,7,7,2,2,0,8,0,0,0,55,0,0,0,0,3.731269795,77,253,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,benign
1950,39,2,2,21,7,14,8.5,1,18,18,1,1,0,4,2,0,0,0,0,0,0,0,4.62966162,19,13,0,0,0,14,0,0,16,1,1,1,44,0,1,5,0,24,0,0,benign
1951,19,0,3,7,0,5,3.333333333,1,12,12,2,0,0,4,0,0,0,0,0,0,0,0,3.587858798,13,0,0,0,0,11,0,0,60,1,1,0,101,0,31,0,0,16,0,0,benign
1952,23,0,3,0,0,15,7,1,23,23,2,0,0,2,0,0,0,0,0,0,0,0,3.847742679,19,0,0,0,0,3,0,0,18,1,1,0,19,0,2,0,0,2,0,0,benign
1953,32,0,3,15,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,4.07507052,24,0,0,0,0,16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,benign
1954,15,0,4,0,0,3,3,1,15,15,3,0,0,2,0,0,0,0,0,0,0,0,3.762267391,11,0,0,0,0,6,0,0,116,1,1,3,105,0,2,7,0,7,0,0,benign
1955,69,0,3,57,12,5,3.333333333,1,12,12,4,0,0,7,0,0,0,2,0,0,0,0,4.720870145,37,14,0,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1956,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.855388542,13,1,0,0,0,8,0,0,103,1,1,0,77,0,8,0,0,19,0,0,benign
1957,26,0,3,0,0,18,8,1,26,26,2,0,0,2,0,0,0,0,0,0,0,0,3.922589574,18,0,0,0,0,5,0,0,105,1,1,1,53,1,10,1,0,29,0,0,benign
1958,23,0,3,0,0,15,7,1,23,23,2,0,0,2,0,0,0,0,0,0,0,0,3.948394346,20,0,0,0,0,7,0,0,30,1,1,1,35,0,20,2,0,0,0,0,benign
1959,21,0,3,8,0,5,3.666666667,1,13,13,2,0,0,4,0,0,0,0,0,0,0,0,3.923251797,12,5,0,0,0,3,0,0,66,1,1,1,720,0,1,1,0,5,0,0,benign
1960,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,3.97366069,15,2,0,0,0,15,0,0,67,1,1,2,51,0,8,4,0,16,0,0,benign
1961,21,1,3,0,0,13,6.333333333,1,21,21,2,0,0,2,1,0,0,0,0,0,0,0,3.913799565,15,0,0,0,0,4,0,0,26,1,1,0,53,0,0,0,0,28,0,0,benign
1962,58,0,3,37,36,11,6.333333333,1,21,21,3,4,0,3,0,0,0,0,0,0,0,0,4.594768005,23,25,0,0,0,9,0,0,50,1,1,0,19,0,29,0,0,11,0,0,benign
1963,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.855388542,17,1,0,0,1,6,0,0,249,1,1,3,162,0,32,13,0,23,0,0,benign
1964,17,0,4,0,0,5,3.5,0,17,14,3,0,0,2,0,0,0,0,0,0,0,1,3.688721876,4,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
